"STATIONID","STATIONNAME","YEAR","APR_1_DATE","APR_1_DEPTH","APR_1_SWE","APR_1_CODE","APR_1_STATION","lat","long","swe_anom","depth_anom"
"2G05","MISSEZULA MOUNTAIN",1994,"1994-03-30",48,146,"","",49.7333333333333,-120.533333333333,-25.9133964817321,-26.8664296597258
"2G05","MISSEZULA MOUNTAIN",1995,"1995-03-31",79,255,"","",49.7333333333333,-120.533333333333,29.3978349120433,20.3656678517014
"2G05","MISSEZULA MOUNTAIN",1996,"1996-03-31",85,252,"","",49.7333333333333,-120.533333333333,27.8755074424899,29.5073641442356
"2G05","MISSEZULA MOUNTAIN",1997,"1997-04-01",95,304,"","",49.7333333333333,-120.533333333333,54.2625169147497,44.7435246317928
"2G05","MISSEZULA MOUNTAIN",1998,"1998-04-01",58,184,"","",49.7333333333333,-120.533333333333,-6.63058186738836,-11.6302691721686
"2G05","MISSEZULA MOUNTAIN",1999,"1999-03-29",88,319,"","",49.7333333333333,-120.533333333333,61.8741542625169,34.0782122905028
"2G05","MISSEZULA MOUNTAIN",2000,"2000-03-28",62,172,"","",49.7333333333333,-120.533333333333,-12.7198917456022,-5.53580497714576
"2G05","MISSEZULA MOUNTAIN",2001,"2001-03-31",53,152,"","",49.7333333333333,-120.533333333333,-22.8687415426252,-19.2483494159472
"2G05","MISSEZULA MOUNTAIN",2002,"2002-03-29",89,254,"","",49.7333333333333,-120.533333333333,28.8903924221922,35.6018283392585
"2G05","MISSEZULA MOUNTAIN",2003,"2003-03-27",47,123,"","",49.7333333333333,-120.533333333333,-37.5845737483085,-28.3900457084815
"2G05","MISSEZULA MOUNTAIN",2004,"2004-03-29",55,172,"","",49.7333333333333,-120.533333333333,-12.7198917456022,-16.2011173184358
"2G05","MISSEZULA MOUNTAIN",2005,"2005-03-29",33,90,"","",49.7333333333333,-120.533333333333,-54.3301759133965,-49.7206703910615
"2G05","MISSEZULA MOUNTAIN",2006,"2006-04-02",60,182,"","",49.7333333333333,-120.533333333333,-7.64546684709067,-8.5830370746572
"2G05","MISSEZULA MOUNTAIN",2007,"2007-03-28",58,210,"","",49.7333333333333,-120.533333333333,6.56292286874154,-11.6302691721686
"2G05","MISSEZULA MOUNTAIN",2008,"2008-03-27",70,162,"","",49.7333333333333,-120.533333333333,-17.7943166441137,6.65312341289994
"2G05","MISSEZULA MOUNTAIN",2009,"2009-03-27",53,122,"","",49.7333333333333,-120.533333333333,-38.0920162381597,-19.2483494159472
"2G05","MISSEZULA MOUNTAIN",2010,"2010-03-28",46,130,"","",49.7333333333333,-120.533333333333,-34.0324763193505,-29.9136617572372
"2G05","MISSEZULA MOUNTAIN",2011,"2011-03-31",83,234,"","",49.7333333333333,-120.533333333333,18.7415426251692,26.4601320467242
"2G05","MISSEZULA MOUNTAIN",2012,"2012-03-25",84,246,"raw","",49.7333333333333,-120.533333333333,24.8308525033829,27.9837480954799
"2G05","MISSEZULA MOUNTAIN",2013,"2013-03-31",62,166,"raw","",49.7333333333333,-120.533333333333,-15.7645466847091,-5.53580497714576
"2G05","MISSEZULA MOUNTAIN",2014,"2014-04-01",96,292,"raw","",49.7333333333333,-120.533333333333,48.1732070365359,46.2671406805485
"2G06","HAMILTON HILL",1960,"1960-03-28",91,320,"","",49.4833333333333,-120.783333333333,10.0538805456838,4.75825019186493
"2G06","HAMILTON HILL",1961,"1961-03-31",112,409,"","",49.4833333333333,-120.783333333333,40.6626160724521,28.9332310053722
"2G06","HAMILTON HILL",1962,"1962-03-31",102,368,"","",49.4833333333333,-120.783333333333,26.5619626275364,17.4213353798926
"2G06","HAMILTON HILL",1963,"1963-03-31",74,254,"","",49.4833333333333,-120.783333333333,-12.6447323168635,-14.8119723714505
"2G06","HAMILTON HILL",1964,"1964-03-30",127,460,"","",49.4833333333333,-120.783333333333,58.2024532844205,46.2010744435917
"2G06","HAMILTON HILL",1965,"1965-03-27",109,335,"","",49.4833333333333,-120.783333333333,15.2126561962628,25.4796623177283
"2G06","HAMILTON HILL",1966,"1966-03-27",99,376,"","",49.4833333333333,-120.783333333333,29.3133096411785,13.9677666922487
"2G06","HAMILTON HILL",1967,"1967-03-31",135,475,"","",49.4833333333333,-120.783333333333,63.3612289349994,55.4105909439754
"2G06","HAMILTON HILL",1968,"1968-03-31",102,338,"","",49.4833333333333,-120.783333333333,16.2444113263786,17.4213353798926
"2G06","HAMILTON HILL",1969,"1969-03-30",107,368,"","",49.4833333333333,-120.783333333333,26.5619626275364,23.1772831926324
"2G06","HAMILTON HILL",1970,"1970-03-27",102,333,"","",49.4833333333333,-120.783333333333,14.5248194428522,17.4213353798926
"2G06","HAMILTON HILL",1971,"1971-03-27",155,490,"","",49.4833333333333,-120.783333333333,68.5200045855784,78.4343821949348
"2G06","HAMILTON HILL",1972,"1972-03-29",193,851,"","",49.4833333333333,-120.783333333333,192.674538576178,122.179585571758
"2G06","HAMILTON HILL",1973,"1973-03-30",89,290,"","",49.4833333333333,-120.783333333333,-0.263670755474033,2.45587106676901
"2G06","HAMILTON HILL",1974,"1974-03-29",135,472,"","",49.4833333333333,-120.783333333333,62.3294738048836,55.4105909439754
"2G06","HAMILTON HILL",1975,"1975-03-26",244,450,"","",49.4833333333333,-120.783333333333,54.7632695173679,180.890253261704
"2G06","HAMILTON HILL",1976,"1976-03-31",155,528,"","",49.4833333333333,-120.783333333333,81.5889029003783,78.4343821949348
"2G06","HAMILTON HILL",1977,"1977-03-29",102,246,"","",49.4833333333333,-120.783333333333,-15.3960793305056,17.4213353798926
"2G06","HAMILTON HILL",1978,"1978-03-28",99,424,"","",49.4833333333333,-120.783333333333,45.8213917230311,13.9677666922487
"2G06","HAMILTON HILL",1979,"1979-03-27",86,272,"","",49.4833333333333,-120.783333333333,-6.45420153616875,-0.997697620874893
"2G06","HAMILTON HILL",1980,"1980-03-29",114,377,"","",49.4833333333333,-120.783333333333,29.6572280178838,31.2356101304682
"2G06","HAMILTON HILL",1981,"1981-03-29",65,225,"","",49.4833333333333,-120.783333333333,-22.6183652413161,-25.1726784343822
"2G06","HAMILTON HILL",1982,"1982-03-28",112,425,"","",49.4833333333333,-120.783333333333,46.1653100997363,28.9332310053722
"2G06","HAMILTON HILL",1983,"1983-03-30",100,314,"","",49.4833333333333,-120.783333333333,7.99037028545226,15.1189562547966
"2G06","HAMILTON HILL",1984,"1984-04-03",61,194,"","",49.4833333333333,-120.783333333333,-33.2798349191792,-29.7774366845741
"2G06","HAMILTON HILL",1985,"1985-03-27",117,325,"","",49.4833333333333,-120.783333333333,11.7734724292101,34.6891788181121
"2G06","HAMILTON HILL",1986,"1986-03-28",90,292,"","",49.4833333333333,-120.783333333333,0.424165997936488,3.60706062931697
"2G06","HAMILTON HILL",1987,"1987-03-27",86,285,"","",49.4833333333333,-120.783333333333,-1.98326263900034,-0.997697620874893
"2G06","HAMILTON HILL",1988,"1988-03-29",101,276,"","",49.4833333333333,-120.783333333333,-5.0785280293477,16.2701458173446
"2G06","HAMILTON HILL",1989,"1989-03-31",117,399,"","",49.4833333333333,-120.783333333333,37.2234323053995,34.6891788181121
"2G06","HAMILTON HILL",1990,"1990-03-30",82,342,"","",49.4833333333333,-120.783333333333,17.6200848331996,-5.60245587106676
"2G06","HAMILTON HILL",1991,"1991-03-29",132,461,"","",49.4833333333333,-120.783333333333,58.5463716611258,51.9570222563316
"2G06","HAMILTON HILL",1992,"1992-03-30",41,164,"","",49.4833333333333,-120.783333333333,-43.597386220337,-52.8012279355334
"2G06","HAMILTON HILL",1993,"1993-03-30",88,283,"","",49.4833333333333,-120.783333333333,-2.67109939241086,1.30468150422103
"2G06","HAMILTON HILL",1994,"1994-03-30",65,236,"","",49.4833333333333,-120.783333333333,-18.8352630975582,-25.1726784343822
"2G06","HAMILTON HILL",1995,"1995-04-01",81,290,"","",49.4833333333333,-120.783333333333,-0.263670755474033,-6.75364543361473
"2G06","HAMILTON HILL",1996,"1996-04-01",108,363,"","",49.4833333333333,-120.783333333333,24.8423707440101,24.3284727551804
"2G06","HAMILTON HILL",1997,"1997-04-02",130,466,"","",49.4833333333333,-120.783333333333,60.2659635446521,49.6546431312356
"2G06","HAMILTON HILL",1998,"1998-04-02",64,232,"","",49.4833333333333,-120.783333333333,-20.2109366043792,-26.3238679969302
"2G06","HAMILTON HILL",1999,"1999-03-30",112,419,"","",49.4833333333333,-120.783333333333,44.1017998395048,28.9332310053722
"2G06","HAMILTON HILL",2000,"2000-03-27",82,287,"","",49.4833333333333,-120.783333333333,-1.29542588558982,-5.60245587106676
"2G06","HAMILTON HILL",2001,"2001-04-01",73,226,"","",49.4833333333333,-120.783333333333,-22.2744468646108,-15.9631619339985
"2G06","HAMILTON HILL",2002,"2002-03-28",138,399,"","",49.4833333333333,-120.783333333333,37.2234323053995,58.8641596316194
"2G06","HAMILTON HILL",2003,"2003-03-27",83,244,"","",49.4833333333333,-120.783333333333,-16.0839160839161,-4.4512663085188
"2G06","HAMILTON HILL",2004,"2004-03-31",74,267,"","",49.4833333333333,-120.783333333333,-8.17379341969505,-14.8119723714505
"2G06","HAMILTON HILL",2005,"2005-03-31",28,83,"","",49.4833333333333,-120.783333333333,-71.4547747334633,-67.766692248657
"2G06","HAMILTON HILL",2006,"2006-04-02",72,242,"","",49.4833333333333,-120.783333333333,-16.7717528373266,-17.1143514965464
"2G06","HAMILTON HILL",2007,"2007-03-29",79,325,"","",49.4833333333333,-120.783333333333,11.7734724292101,-9.05602455871066
"2G06","HAMILTON HILL",2008,"2008-03-27",92,288,"","",49.4833333333333,-120.783333333333,-0.951507508884553,5.90943975441289
"2G06","HAMILTON HILL",2009,"2009-03-28",82,212,"","",49.4833333333333,-120.783333333333,-27.0893041384845,-5.60245587106676
"2G06","HAMILTON HILL",2010,"2010-03-27",51,159,"","",49.4833333333333,-120.783333333333,-45.3169781038633,-41.2893323100537
"2G06","HAMILTON HILL",2011,"2011-03-30",108,294,"","",49.4833333333333,-120.783333333333,1.11200275134702,24.3284727551804
"2G06","HAMILTON HILL",2012,"2012-03-27",112,367,"raw","",49.4833333333333,-120.783333333333,26.2180442508311,28.9332310053722
"2G06","HAMILTON HILL",2013,"2013-03-30",62,213,"raw","",49.4833333333333,-120.783333333333,-26.7453857617792,-28.6262471220261
"2G06","HAMILTON HILL",2014,"2014-03-31",97,310,"raw","",49.4833333333333,-120.783333333333,6.6146967786312,11.6653875671527
"3A01","GROUSE MOUNTAIN",1950,"1950-04-01",406,1092,"","",49.3833333333333,-123.066666666667,-5.89992531740104,53.3618735834802
"3A01","GROUSE MOUNTAIN",1951,"1951-04-02",241,848,"","",49.3833333333333,-123.066666666667,-26.925949330729,-8.96499622261395
"3A01","GROUSE MOUNTAIN",1952,"1952-03-28",317,1021,"","",49.3833333333333,-123.066666666667,-12.0181536163612,19.7431377486779
"3A01","GROUSE MOUNTAIN",1953,"1953-03-29",330,963,"","",49.3833333333333,-123.066666666667,-17.0161429310048,24.6537396121884
"3A01","GROUSE MOUNTAIN",1954,"1954-04-06",386,1529,"","",49.3833333333333,-123.066666666667,31.7573390015511,45.8071014857718
"3A01","GROUSE MOUNTAIN",1955,"1955-03-24",376,1077,"","",49.3833333333333,-123.066666666667,-7.19250876084334,42.0297154369176
"3A01","GROUSE MOUNTAIN",1956,"1956-03-28",472,1351,"","",49.3833333333333,-123.066666666667,16.4186821393692,78.2926215059179
"3A01","GROUSE MOUNTAIN",1957,"1957-03-30",272,1372,"","",49.3833333333333,-123.066666666667,18.2282989601884,2.74490052883405
"3A01","GROUSE MOUNTAIN",1958,"1958-03-30",284,1265,"","",49.3833333333333,-123.066666666667,9.00787039696673,7.27776378745908
"3A01","GROUSE MOUNTAIN",1959,"1959-04-01",300,1237,"","",49.3833333333333,-123.066666666667,6.59504796920778,13.3215814656258
"3A01","GROUSE MOUNTAIN",1960,"1960-03-30",257,1046,"","",49.3833333333333,-123.066666666667,-9.86384787729074,-2.92117854444724
"3A01","GROUSE MOUNTAIN",1961,"1961-03-29",279,1313,"","",49.3833333333333,-123.066666666667,13.1441374159821,5.38907076303197
"3A01","GROUSE MOUNTAIN",1962,"1962-04-01",234,1016,"","",49.3833333333333,-123.066666666667,-12.4490147641753,-11.6091664568119
"3A01","GROUSE MOUNTAIN",1963,"1963-03-30",152,594,"","",49.3833333333333,-123.066666666667,-48.8136956396852,-42.5837320574163
"3A01","GROUSE MOUNTAIN",1964,"1964-03-30",488,2121,"","",49.3833333333333,-123.066666666667,82.7712989027403,84.3364391840846
"3A01","GROUSE MOUNTAIN",1965,"1965-03-27",274,1222,"","",49.3833333333333,-123.066666666667,5.3024645257655,3.50037773860488
"3A01","GROUSE MOUNTAIN",1966,"1966-03-30",378,1687,"","",49.3833333333333,-123.066666666667,45.3725512724766,42.7851926466885
"3A01","GROUSE MOUNTAIN",1967,"1967-03-28",447,1877,"","",49.3833333333333,-123.066666666667,61.7452748894123,68.8491563837824
"3A01","GROUSE MOUNTAIN",1968,"1968-03-28",307,1176,"","",49.3833333333333,-123.066666666667,1.33854196587579,15.9657516998237
"3A01","GROUSE MOUNTAIN",1969,"1969-03-28",391,1798,"","",49.3833333333333,-123.066666666667,54.9376687539496,47.6957945101989
"3A01","GROUSE MOUNTAIN",1970,"1970-03-31",165,813,"","",49.3833333333333,-123.066666666667,-29.9419773654277,-37.6731301939058
"3A01","GROUSE MOUNTAIN",1971,"1971-03-28",444,2002,"","",49.3833333333333,-123.066666666667,72.5168035847648,67.7159405691262
"3A01","GROUSE MOUNTAIN",1972,"1972-03-27",343,1737,"","",49.3833333333333,-123.066666666667,49.6811627506176,29.5643414756988
"3A01","GROUSE MOUNTAIN",1973,"1973-03-29",267,1270,"","",49.3833333333333,-123.066666666667,9.43873154478083,0.856207504406936
"3A01","GROUSE MOUNTAIN",1974,"1974-03-27",455,2304,"","",49.3833333333333,-123.066666666667,98.5408169127362,71.8710652228658
"3A01","GROUSE MOUNTAIN",1975,"1975-03-25",353,1488,"","",49.3833333333333,-123.066666666667,28.2242775894755,33.341727524553
"3A01","GROUSE MOUNTAIN",1976,"1976-04-01",495,2413,"","",49.3833333333333,-123.066666666667,107.933589935084,86.9806094182825
"3A01","GROUSE MOUNTAIN",1977,"1977-03-30",165,625,"","",49.3833333333333,-123.066666666667,-46.1423565232378,-37.6731301939058
"3A01","GROUSE MOUNTAIN",1978,"1978-03-30",99,429,"","",49.3833333333333,-123.066666666667,-63.0321135175504,-62.6038781163435
"3A01","GROUSE MOUNTAIN",1979,"1979-03-30",228,1140,"","",49.3833333333333,-123.066666666667,-1.76365829838571,-13.8755980861244
"3A01","GROUSE MOUNTAIN",1980,"1980-03-28",218,774,"","",49.3833333333333,-123.066666666667,-33.3026943183777,-17.6529841349786
"3A01","GROUSE MOUNTAIN",1981,"1981-03-31",11,44,"","",49.3833333333333,-123.066666666667,-96.2084218992359,-95.8448753462604
"3A01","GROUSE MOUNTAIN",1982,"1982-03-26",337,1536,"","",49.3833333333333,-123.066666666667,32.3605446084908,27.2979098463863
"3A01","GROUSE MOUNTAIN",1983,"1983-03-28",223,1081,"","",49.3833333333333,-123.066666666667,-6.84781984259206,-15.7642911105515
"3A01","GROUSE MOUNTAIN",1984,"1984-03-28",230,1017,"","",49.3833333333333,-123.066666666667,-12.3628425346125,-13.1201208763536
"3A01","GROUSE MOUNTAIN",1985,"1985-03-28",302,1233,"","",49.3833333333333,-123.066666666667,6.2503590509565,14.0770586753966
"3A01","GROUSE MOUNTAIN",1986,"1986-04-02",115,540,"","",49.3833333333333,-123.066666666667,-53.4669960360774,-56.5600604381768
"3A01","GROUSE MOUNTAIN",1987,"1987-03-31",179,877,"","",49.3833333333333,-123.066666666667,-24.4269546734073,-32.38478972551
"3A01","GROUSE MOUNTAIN",1988,"1988-03-31",298,1090,"","",49.3833333333333,-123.066666666667,-6.07226977652668,12.5661042558549
"3A01","GROUSE MOUNTAIN",1989,"1989-03-29",334,1348,"","",49.3833333333333,-123.066666666667,16.1601654506808,26.16469403173
"3A01","GROUSE MOUNTAIN",1990,"1990-03-27",292,1327,"","",49.3833333333333,-123.066666666667,14.3505486298615,10.2996726265424
"3A01","GROUSE MOUNTAIN",1991,"1991-03-27",216,980,"","",49.3833333333333,-123.066666666667,-15.5512150284368,-18.4084613447494
"3A01","GROUSE MOUNTAIN",1992,"1992-03-27",56,272,"","",49.3833333333333,-123.066666666667,-76.5611535589131,-78.8466381264165
"3A01","GROUSE MOUNTAIN",1993,"1993-03-31",145,639,"","",49.3833333333333,-123.066666666667,-44.9359453093583,-45.2279022916142
"3A01","GROUSE MOUNTAIN",1994,"1994-03-29",195,908,"","",49.3833333333333,-123.066666666667,-21.7556155569598,-26.3409720473432
"3A01","GROUSE MOUNTAIN",1995,"1995-03-28",210,1044,"","",49.3833333333333,-123.066666666667,-10.0361923364164,-20.674892974062
"3A01","GROUSE MOUNTAIN",1996,"1996-04-01",138,544,"","",49.3833333333333,-123.066666666667,-53.1223071178262,-47.8720725258121
"3A01","GROUSE MOUNTAIN",1997,"1997-03-27",391,1714,"","",49.3833333333333,-123.066666666667,47.6992014706727,47.6957945101989
"3A01","GROUSE MOUNTAIN",1998,"1998-03-26",266,1212,"","",49.3833333333333,-123.066666666667,4.44074223013731,0.478468899521522
"3A01","GROUSE MOUNTAIN",1999,"1999-03-26",593,2670,"","",49.3833333333333,-123.066666666667,130.079852932728,123.998992697054
"3A01","GROUSE MOUNTAIN",2000,"2000-03-28",417,1836,"","",49.3833333333333,-123.066666666667,58.2122134773367,57.5169982372198
"3A01","GROUSE MOUNTAIN",2001,"2001-03-30",231,930,"","",49.3833333333333,-123.066666666667,-19.8598265065778,-12.7423822714681
"3A01","GROUSE MOUNTAIN",2002,"2002-03-28",409,1752,"","",49.3833333333333,-123.066666666667,50.9737461940599,54.4950893981365
"3A01","GROUSE MOUNTAIN",2003,"2003-03-31",140,600,"","",49.3833333333333,-123.066666666667,-48.2966622623083,-47.1165953160413
"3A01","GROUSE MOUNTAIN",2004,"2004-04-08",322,1512,"","",49.3833333333333,-123.066666666667,30.2924110989832,21.631830773105
"3A01","GROUSE MOUNTAIN",2005,"2005-04-01",141,512,"","",49.3833333333333,-123.066666666667,-55.8798184638364,-46.7388567111559
"3A01","GROUSE MOUNTAIN",2006,"2006-04-03",358,1576,"","",49.3833333333333,-123.066666666667,35.8074337910036,35.2304205489801
"3A01","GROUSE MOUNTAIN",2007,"2007-03-26",389,1870,"","",49.3833333333333,-123.066666666667,61.1420692824726,46.9403173004281
"3A01","GROUSE MOUNTAIN",2008,"2008-04-03",417,1830,"","",49.3833333333333,-123.066666666667,57.6951800999598,57.5169982372198
"3A01","GROUSE MOUNTAIN",2009,"2009-04-03",374,1412,"","",49.3833333333333,-123.066666666667,21.6751881427012,41.2742382271468
"3A01","GROUSE MOUNTAIN",2010,"2010-03-30",213,908,"","",49.3833333333333,-123.066666666667,-21.7556155569598,-19.5416771594057
"3A01","GROUSE MOUNTAIN",2011,"2011-04-01",394,1640,"","",49.3833333333333,-123.066666666667,41.3224564830241,48.8290103248552
"3A01","GROUSE MOUNTAIN",2012,"2012-03-29",388,1590,"raw","",49.3833333333333,-123.066666666667,37.0138450048831,46.5625786955427
"3A01","GROUSE MOUNTAIN",2013,"2013-03-28",337,1650,"raw","",49.3833333333333,-123.066666666667,42.1841787786523,27.2979098463863
"3A01","GROUSE MOUNTAIN",2014,"2014-04-01",199,830,"raw","",49.3833333333333,-123.066666666667,-28.4770494628598,-24.8300176278016
"3A02","POWELL RIVER (UPPER)",1950,"1950-03-22",345,1138,"","",50.2666666666667,-124.316666666667,17.4972466960353,NA
"3A02","POWELL RIVER (UPPER)",1951,"1951-03-22",348,1293,"","",50.2666666666667,-124.316666666667,33.5008259911894,NA
"3A02","POWELL RIVER (UPPER)",1952,"1952-03-22",317,1252,"","",50.2666666666667,-124.316666666667,29.2676211453744,NA
"3A02","POWELL RIVER (UPPER)",1953,"1953-03-22",328,1097,"","",50.2666666666667,-124.316666666667,13.2640418502203,NA
"3A02","POWELL RIVER (UPPER)",1963,"1963-03-26",157,579,"","",50.2666666666667,-124.316666666667,-40.2188876651982,NA
"3A02","POWELL RIVER (UPPER)",1964,"1964-03-26",384,1372,"","",50.2666666666667,-124.316666666667,41.6574889867841,NA
"3A02","POWELL RIVER (UPPER)",1965,"1965-03-22",269,1046,"","",50.2666666666667,-124.316666666667,7.99834801762116,NA
"3A02","POWELL RIVER (UPPER)",1968,"",NA,1120,"E","1D08",50.2666666666667,-124.316666666667,15.6387665198238,NA
"3A02","POWELL RIVER (UPPER)",1969,"1969-03-25",335,1275,"","",50.2666666666667,-124.316666666667,31.642345814978,NA
"3A02","POWELL RIVER (UPPER)",1970,"",NA,865,"E","1D08",50.2666666666667,-124.316666666667,-10.6897026431718,NA
"3A02","POWELL RIVER (UPPER)",1971,"1971-03-31",366,1377,"","",50.2666666666667,-124.316666666667,42.1737334801762,NA
"3A02","POWELL RIVER (UPPER)",1972,"1972-03-28",356,1603,"","",50.2666666666667,-124.316666666667,65.5079845814978,NA
"3A02","POWELL RIVER (UPPER)",1973,"1973-03-22",325,1115,"","",50.2666666666667,-124.316666666667,15.1225220264317,NA
"3A02","POWELL RIVER (UPPER)",1974,"",NA,1646,"E","1D08",50.2666666666667,-124.316666666667,69.9476872246696,NA
"3A02","POWELL RIVER (UPPER)",1975,"1975-03-23",396,1420,"","",50.2666666666667,-124.316666666667,46.613436123348,NA
"3A02","POWELL RIVER (UPPER)",1976,"1976-04-01",450,1674,"","",50.2666666666667,-124.316666666667,72.8386563876652,NA
"3A02","POWELL RIVER (UPPER)",1977,"1977-03-28",196,549,"","",50.2666666666667,-124.316666666667,-43.3163546255507,NA
"3A02","POWELL RIVER (UPPER)",1978,"1978-03-22",208,846,"","",50.2666666666667,-124.316666666667,-12.6514317180617,NA
